desertion_no,notice_no,process_state,happen_dt,happen_place,up_kind_nm,kind_nm,kind_full_nm,color_cd,age,weight,sex_cd,neuter_yn,special_mark,care_nm,care_tel,care_addr,org_nm,care_reg_no,notice_sdt,notice_edt,upd_tm,photo_urls,photo_local_paths
441398202600363,경기-구리-2026-00142,보호중,20260904,경기 구리시 갈매순환로204번길 113 (갈매동) 인근,개,시츄,[개] 시츄,갈색&흰색,2018(년생),4(Kg),F,U,온순. 얌전. 안구 돌출. 치석 많음. 칩있음. 꼬리 단미 안됨. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 구리시,341398200900001,20260905,20260915,2026-09-05 17:59:39.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260905170983.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260905170997.jpg,images/441398202600363_0.jpg|images/441398202600363_1.jpg
441393202601086,경기-안산-2026-00636,보호중,20260904,대부119안전센터에서 인수,개,프렌치 불독,[개] 프렌치 불독,기타(흑갈),2020(년생),8(Kg),F,U,순함,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,341393200900001,20260905,20260915,2026-09-05 16:08:48.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051509641[2].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051509676.jpg,images/441393202601086_0.jpg|images/441393202601086_1.jpg
441392202600201,경기-동두천-2026-00121,보호중,20260904,경기 동두천시 방죽로 23 (생연동),개,믹스견,[개] 믹스견,기타(노/흰),2023(년생),18(Kg),M,N,코 팥죽색. 눈곱. 검정 목걸이. 겁 있음. 얌전. 꼬리 단미 안됨. 털 상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 동두천시,341392201300001,20260905,20260915,2026-09-05 17:35:04.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051709421.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051709432.jpg,images/441392202600201_0.jpg|images/441392202600201_1.jpg
427345202600563,대구-북구-2026-00274,보호중,20260904,팔거천동로 32-36,개,믹스견,[개] 믹스견,흰색,2026(60일미만)(년생),1(Kg),M,N,"몸 가누지 못함, 상태 매우 나쁨",대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시 북구,327345201400001,20260905,20260915,2026-09-05 14:25:56.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051209746.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051409607.jpg,images/427345202600563_0.jpg
427342202600589,대구-동구-2026-00273,보호중,20260904,신천 119,개,믹스견,[개] 믹스견,검정&황갈색,2020(년생),18(Kg),M,N,기력 없음,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시 동구,327342201400001,20260905,20260915,2026-09-05 14:07:08.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051109188.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051409331.jpg,images/427342202600589_0.jpg
413587202600224,광주-해남-2026-00066,보호중,20260904,해남읍 내사리,개,믹스견,[개] 믹스견,흰색,2023(년생),16.62(Kg),F,U,사람을 경계함. 목걸이 착용.,해남유기동물보호센터,061-531-3916,전라남도 해남군 해남읍 용머리길 14-37  ,전남광주통합특별시 해남군,346493200900001,20260905,20260915,2026-09-04 14:35:37.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309273.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309292.jpg,images/413587202600224_0.jpg|images/413587202600224_1.jpg
411320202600422,서울-관악-2026-00179,보호중,20260904,관악로30길,개,믹스견,[개] 믹스견,갈색&흰색,2023(년생),21(Kg),M,N,온순하며 목줄 착용,디아크 동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,서울특별시 관악구,311320202400001,20260905,20260915,2026-09-05 16:04:10.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260905140931.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051409123[1].jpg,images/411320202600422_0.jpg|images/411320202600422_1.jpg
411320202600421,서울-관악-2026-00178,보호중,20260904,관악로30길,개,믹스견,[개] 믹스견,갈색,2023(년생),18(Kg),M,N,약간 예민한 상태이며 목줄 착용,디아크 동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,서울특별시 관악구,311320202400001,20260905,20260915,2026-09-05 16:03:31.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051409559.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609051409600.jpg,images/411320202600421_0.jpg|images/411320202600421_1.jpg
448567202601196,경남-창원1-2026-00617,보호중,20260904,의창구 소답동 박성희소아과 밑 (소답시장 주변),개,푸들,[개] 푸들,흰색,2025(년생),3.4(Kg),F,U,"일반 인계 입소, 신고자께서 6월에 발견하시고 2달 정도 보호하셨다 함, 미용도 2번 하셨다고 함",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260904,20260914,2026-09-04 13:55:24.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309431.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309455[1].jpg,images/448567202601196_0.jpg|images/448567202601196_1.jpg
448544202600393,경남-하동-2026-00130,보호중,20260904,경상남도 하동군 악양면 상신대길 28-20,개,믹스견,[개] 믹스견,갈색,2021(년생),23.8(Kg),M,U,겁이많고 사람을 경계함.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,348544201100001,20260904,20260914,2026-09-04 13:49:28.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309413[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309753.jpg,images/448544202600393_0.jpg|images/448544202600393_1.jpg
448544202600392,경남-하동-2026-00129,보호중,20260904,경상남도 하동군 북천면 직전1길 27,개,믹스견,[개] 믹스견,갈색&흰색,2026(년생),4.2(Kg),F,U,겁이많고 사람손을 타지 않음.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,348544201100001,20260904,20260914,2026-09-04 13:49:28.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309127.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309600.jpg,images/448544202600392_0.jpg|images/448544202600392_1.jpg
448544202600391,경남-하동-2026-00128,보호중,20260904,경상남도 하동군 북천면 직전1길 27,개,믹스견,[개] 믹스견,밤색,2026(년생),3.6(Kg),F,U,겁이많고 사람손을 타지 않음.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,348544201100001,20260904,20260914,2026-09-04 13:49:27.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309947.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309556.jpg,images/448544202600391_0.jpg|images/448544202600391_1.jpg
448544202600390,경남-하동-2026-00127,보호중,20260904,경상남도 하동군 진교면 구곡1길 23,개,믹스견,[개] 믹스견,검정색,2026(년생),4.1(Kg),F,U,겁이많고 사람손을 타지 않음.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,348544201100001,20260904,20260914,2026-09-04 13:49:27.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309681.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309341.jpg,images/448544202600390_0.jpg|images/448544202600390_1.jpg
448544202600389,경남-하동-2026-00126,보호중,20260904,경상남도 하동군 진교면 구곡1길 23,개,믹스견,[개] 믹스견,갈색,2026(년생),2.2(Kg),F,N,겁이많고 사람손을 타지 않음.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,348544201100001,20260904,20260914,2026-09-09 13:42:58.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309299.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041309801[1].jpg,images/448544202600389_0.jpg|images/448544202600389_1.jpg
448543202600203,경남-남해-2026-00144,보호중,20260904,창선면 승마장,개,믹스견,[개] 믹스견,갈색&흰색,2026(년생),2(Kg),M,N,"특이사항없음,1차접종완료",남해군동물보호센터,055-860-3974,경상남도 남해군 이동면 남해대로 2449  동물보호센터,경상남도 남해군,348543201300001,20260904,20260914,2026-09-04 17:54:04.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709234.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709241.jpg,images/448543202600203_0.jpg|images/448543202600203_1.jpg
448531202601296,경남-진주-2026-00307,보호중,20260904,진주시 내동면 유수리 607-7,개,아메리칸 아키다,[개] 아메리칸 아키다,검정&흰색,2017(년생),28.5(Kg),M,N,순하고 착함 (힘이 강함),진주시동물보호센터,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",경상남도 진주시,348531201000001,20260904,20260914,2026-09-07 10:07:21.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709346.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709376.jpg,images/448531202601296_0.jpg|images/448531202601296_1.jpg
448531202601295,경남-진주-2026-00306,보호중,20260904,진주시 미천면 벌당리 419-1,개,믹스견,[개] 믹스견,갈색,2025(년생),11.4(Kg),F,N,겁많고 방어적임 ,진주시동물보호센터,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",경상남도 진주시,348531201000001,20260904,20260914,2026-09-04 16:34:34.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041609846.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041609868.jpg,images/448531202601295_0.jpg|images/448531202601295_1.jpg
447525202600372,경북-울진-2026-00153,보호중,20260904,울진읍,개,믹스견,[개] 믹스견,검정색,2025(년생),7(Kg),F,U,친근하고 온순함,울진군 동물보호센터,054-789-6795,경상북도 울진군 울진읍 대흥신림로 916-37  ,경상북도 울진군,347525202100001,20260904,20260914,2026-09-07 08:53:44.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409147.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409800.jpg,images/447525202600372_0.jpg|images/447525202600372_1.jpg
447525202600371,경북-울진-2026-00152,보호중,20260904,죽변면,개,믹스견,[개] 믹스견,흰색,2024(년생),15(Kg),F,U,친근하고 온순함,울진군 동물보호센터,054-789-6795,경상북도 울진군 울진읍 대흥신림로 916-37  ,경상북도 울진군,347525202100001,20260904,20260914,2026-09-04 14:57:23.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409418.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409966.jpg,images/447525202600371_0.jpg|images/447525202600371_1.jpg
447511202601123,경북-상주-2026-00301,보호중,20260904,상주시외서면백전1길마을회관부근,개,믹스견,[개] 믹스견,갈색&검정,2023(년생),4.50(Kg),F,U,주황색목줄착용상태로 구조되었음,상주시 동물보호센터,010-6682-1198,경상북도 상주시 사벌국면 상풍로 124  ,경상북도 상주시,347511202000001,20260904,20260914,2026-09-04 16:43:06.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041609955.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/20260904160925[1].jpg,images/447511202601123_0.jpg|images/447511202601123_1.jpg
447508202601206,경북-구미-2026-00295,보호중,20260904,박정희로25길 8-4,개,말티즈,[개] 말티즈,흰색,2021(년생),6(Kg),F,N,온순하고 사람 잘 따름(주인행방불명),구미시 동물보호센터,054-481-5809,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,경상북도 구미시,347508202000001,20260904,20260914,2026-09-04 11:33:07.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041109522.jpeg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041109654.jpeg,images/447508202601206_0.jpeg|images/447508202601206_1.jpeg
447505202600873,경북-경주-2026-00701,보호중,20260904,에일린의 뜰 인근,개,기타,[개] 폼피츠,흰색,2026(60일미만)(년생),0.86(Kg),M,N,상자에 담겨진 채로 발견됐어요. 가족이 되어주세요!!,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,347505201700001,20260904,20260914,2026-09-04 14:55:13.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409984.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409134[1].jpg,images/447505202600873_0.jpg|images/447505202600873_1.jpg
447505202600872,경북-경주-2026-00700,보호중,20260904,강동산단로 2길 인근,개,믹스견,[개] 믹스견,흰색,2023(년생),10(Kg),F,N,경계심이 심하고 예민하여 친해지기위한 노력이 필요해요,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,347505201700001,20260904,20260914,2026-09-04 14:09:33.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/20260904140949.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409607.jpg,images/447505202600872_0.jpg|images/447505202600872_1.jpg
447502202600743,경북-포항-2026-00579,보호중,20260904,경상북도 포항시 북구 법원로 117 포항장성고등학교 인근,개,믹스견,[개] 믹스견,갈색,2024(년생),8(Kg),F,U,"초록색 목테착용,금빛털에 애교쟁이 공주님,막 집나온듯 매우 깨끗함",(사)영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시,347502201600001,20260904,20260914,2026-09-04 17:03:56.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409549.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041409589.jpg,images/447502202600743_0.jpg|images/447502202600743_1.jpg
445479202600985,전북-부안-2026-00628,보호중,20260904,상서면 용동리길 65,개,믹스견,[개] 믹스견,흰색,2023(년생),8(Kg),F,N,순해보임,부안군 동물보호센터,063-580-4445,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,전북특별자치도 부안군,345479202100001,20260904,20260921,2026-09-04 17:12:53.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709898.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709943.jpg,images/445479202600985_0.jpg|images/445479202600985_1.jpg
445479202600984,전북-부안-2026-00627,보호중,20260904,상서면 용동리길 65,개,믹스견,[개] 믹스견,흰색,2019(년생),12(Kg),F,N,경계심 있어보임,부안군 동물보호센터,063-580-4445,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,전북특별자치도 부안군,345479202100001,20260904,20260921,2026-09-04 17:12:38.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709312.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609041709360.jpg,images/445479202600984_0.jpg|images/445479202600984_1.jpg
